Epoch [1/200], Train Loss: 0.679203, Val Loss: 0.454397
Epoch [153/200], Train Loss: 0.168454, Val Loss: 0.447520
Epoch [154/200], Train Loss: 0.200564, Val Loss: 0.409734
Epoch [155/200], Train Loss: 0.197566, Val Loss: 0.274182
Epoch [156/200], Train Loss: 0.187568, Val Loss: 0.464053
Epoch [157/200], Train Loss: 0.176420, Val Loss: 0.368791
Epoch [158/200], Train Loss: 0.211164, Val Loss: 0.227495
Epoch [159/200], Train Loss: 0.195825, Val Loss: 0.317975
Epoch [160/200], Train Loss: 0.177510, Val Loss: 0.295771
Epoch [161/200], Train Loss: 0.203884, Val Loss: 0.440723
Epoch [162/200], Train Loss: 0.185837, Val Loss: 0.373218
Epoch [163/200], Train Loss: 0.181185, Val Loss: 0.269947
Epoch [164/200], Train Loss: 0.174980, Val Loss: 0.346280
Epoch [165/200], Train Loss: 0.179357, Val Loss: 0.225110
Epoch [166/200], Train Loss: 0.193925, Val Loss: 0.344940
Epoch [167/200], Train Loss: 0.177052, Val Loss: 0.239923
Epoch [168/200], Train Loss: 0.188358, Val Loss: 0.316533
Epoch [169/200], Train Loss: 0.185600, Val Loss: 0.324574
Epoch [170/200], Train Loss: 0.188117, Val Loss: 0.301247
Epoch [171/200], Train Loss: 0.185675, Val Loss: 0.510266
Epoch [172/200], Train Loss: 0.201209, Val Loss: 0.293191
Epoch [173/200], Train Loss: 0.201272, Val Loss: 0.345331
Epoch [174/200], Train Loss: 0.173944, Val Loss: 0.210815
Epoch [175/200], Train Loss: 0.174648, Val Loss: 0.283724
Epoch [176/200], Train Loss: 0.182426, Val Loss: 0.423428
Epoch [177/200], Train Loss: 0.190878, Val Loss: 0.263564
Epoch [178/200], Train Loss: 0.192297, Val Loss: 0.397562
Epoch [179/200], Train Loss: 0.204618, Val Loss: 0.287820
Epoch [180/200], Train Loss: 0.203076, Val Loss: 0.341874
Epoch [181/200], Train Loss: 0.186207, Val Loss: 0.303456
Epoch [182/200], Train Loss: 0.186089, Val Loss: 0.321878
Epoch [183/200], Train Loss: 0.179382, Val Loss: 0.271070
Epoch [184/200], Train Loss: 0.203549, Val Loss: 0.366585
Epoch [185/200], Train Loss: 0.191888, Val Loss: 0.312850
Epoch [186/200], Train Loss: 0.184242, Val Loss: 0.455848
Epoch [187/200], Train Loss: 0.188315, Val Loss: 0.361964
Epoch [188/200], Train Loss: 0.176745, Val Loss: 0.459779
Epoch [189/200], Train Loss: 0.207269, Val Loss: 0.257330
Epoch [190/200], Train Loss: 0.196883, Val Loss: 0.246389
Epoch [191/200], Train Loss: 0.226407, Val Loss: 0.535139
Epoch [192/200], Train Loss: 0.202556, Val Loss: 0.392237
Epoch [193/200], Train Loss: 0.174982, Val Loss: 0.347918
Epoch [194/200], Train Loss: 0.190382, Val Loss: 0.442184
Epoch [195/200], Train Loss: 0.193380, Val Loss: 0.330510
Epoch [196/200], Train Loss: 0.192093, Val Loss: 0.291774
Epoch [197/200], Train Loss: 0.187919, Val Loss: 0.266706
Epoch [198/200], Train Loss: 0.191079, Val Loss: 0.356448
Epoch [199/200], Train Loss: 0.180139, Val Loss: 0.416065
Epoch [200/200], Train Loss: 0.199190, Val Loss: 0.423030
Training completed. Logs and model saved in runs/mlp_20250214_063215
