Features size
5
15
Epoch [1/100], Train Loss: 2.816222, Val Loss: 1.704625
Epoch [58/100], Train Loss: 0.587769, Val Loss: 0.566525
Epoch [59/100], Train Loss: 0.599253, Val Loss: 0.564746
Epoch [60/100], Train Loss: 0.635290, Val Loss: 0.572750
Epoch [61/100], Train Loss: 0.595664, Val Loss: 0.567050
Epoch [62/100], Train Loss: 0.594039, Val Loss: 0.567827
Epoch [63/100], Train Loss: 0.589818, Val Loss: 0.564436
Epoch [64/100], Train Loss: 0.593789, Val Loss: 0.567869
Epoch [65/100], Train Loss: 0.592167, Val Loss: 0.566724
Epoch [66/100], Train Loss: 0.593453, Val Loss: 0.566662
Epoch [67/100], Train Loss: 0.595758, Val Loss: 0.564272
Epoch [68/100], Train Loss: 0.591164, Val Loss: 0.564606
Epoch [69/100], Train Loss: 0.588289, Val Loss: 0.567132
Epoch [70/100], Train Loss: 0.581974, Val Loss: 0.563024
Epoch [71/100], Train Loss: 0.587682, Val Loss: 0.562365
Epoch [72/100], Train Loss: 0.585487, Val Loss: 0.563108
Epoch [73/100], Train Loss: 0.588642, Val Loss: 0.564242
Epoch [74/100], Train Loss: 0.587067, Val Loss: 0.569005
Epoch [75/100], Train Loss: 0.595265, Val Loss: 0.569007
Epoch [76/100], Train Loss: 0.584167, Val Loss: 0.562723
Epoch [77/100], Train Loss: 0.597060, Val Loss: 0.565184
Epoch [78/100], Train Loss: 0.583240, Val Loss: 0.562606
Epoch [79/100], Train Loss: 0.603025, Val Loss: 0.559324
Epoch [80/100], Train Loss: 0.585266, Val Loss: 0.562035
Epoch [81/100], Train Loss: 0.585452, Val Loss: 0.560202
Epoch [82/100], Train Loss: 0.578705, Val Loss: 0.558739
Epoch [83/100], Train Loss: 0.640154, Val Loss: 0.559000
Epoch [84/100], Train Loss: 0.585748, Val Loss: 0.563196
Epoch [85/100], Train Loss: 0.582166, Val Loss: 0.558361
Epoch [86/100], Train Loss: 0.581446, Val Loss: 0.560104
Epoch [87/100], Train Loss: 0.584629, Val Loss: 0.557484
Epoch [88/100], Train Loss: 0.577517, Val Loss: 0.558933
Epoch [89/100], Train Loss: 0.579685, Val Loss: 0.558440
Epoch [90/100], Train Loss: 0.582923, Val Loss: 0.558330
Epoch [91/100], Train Loss: 0.588580, Val Loss: 0.559547
Epoch [92/100], Train Loss: 0.696860, Val Loss: 0.560940
Epoch [93/100], Train Loss: 0.577985, Val Loss: 0.556938
Epoch [94/100], Train Loss: 0.578061, Val Loss: 0.556523
Epoch [95/100], Train Loss: 0.588699, Val Loss: 0.556745
Epoch [96/100], Train Loss: 0.578240, Val Loss: 0.559779
Epoch [97/100], Train Loss: 0.588668, Val Loss: 0.557857
Epoch [98/100], Train Loss: 0.584394, Val Loss: 0.557476
Epoch [99/100], Train Loss: 0.811592, Val Loss: 0.557775
Epoch [100/100], Train Loss: 0.580726, Val Loss: 0.559006
Training completed. Logs and model saved in runs/cnn_20250214_074009
